Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,Body_new
40724369,1,,,2016-11-21 16:02:44,,0,1484,"<p>We are using SQS queues for asynchronous messages and need Lambda functions to do some transformations and logging of the messages on certain queues.
After a lot of research I have decided I will go for a recursive Lambda function as the messages are not really critical and going through using SNS or SWF in between seems overly complicated (and I'm hoping Amazon soon will add a Lambda trigger for SQS).</p>

<p>The maximum execution duration per request for a Lambda function is supposed to be 300 seconds (5 minutes) so I figured to invoke the Lambda over-and-over and then have a Cloudwatch trigger set to 5 minutes to re-trigger the Lambda for another 5 minute run.</p>

<p>However the Lambda just keep running (without the Cloudwatch trigger). I tested it yesterday and was surprised when it kept going past the 300 seconds and now it has been running for over 24 hours...</p>

<p>So, question is, how come it keeps running?
I assume that each time I invoke it Lambda considers it a new request. As the SQS long-poll time-out is 20 seconds and I invoke also after time-out (in case of no new message) it keeps on going as new requests, right?</p>

<p>Also, if I add the Cloudwatch trigger at 5 minutes interval, will I then start multiple instances of the same Lambda function?</p>

<p>(And yes, I am aware I am being billed for the run time but it is still cheaper than an EC2 instance even running 24/7)</p>

<p><strong>EDIT</strong>:
Adding Cloudwatch logs that shows the invokation and recursive running:</p>

<blockquote>
  <p>15:48:22
  <strong>START</strong> RequestId: ee3f71df-b001-11e6-a0d6-bffc6057d58c Version: $LATEST</p>
  
  <p>15:48:42
  2016-11-21T15:48:42.188Z    ee3f71df-b001-11e6-a0d6-bffc6057d58c    Calling again... and again...</p>
  
  <p>15:48:42
  END RequestId: ee3f71df-b001-11e6-a0d6-bffc6057d58c</p>
  
  <p>15:48:42
  REPORT RequestId: ee3f71df-b001-11e6-a0d6-bffc6057d58c  Duration: 20115.93 ms   Billed Duration: 20200 ms Memory Size: 128 MB   Max Memory Used: 37 MB</p>
  
  <p>15:48:42
  <strong>START</strong> RequestId: fa443a44-b001-11e6-bea9-4fe2d7bd8fe7 Version: $LATEST</p>
  
  <p>15:49:02
  2016-11-21T15:49:02.386Z    fa443a44-b001-11e6-bea9-4fe2d7bd8fe7    Calling again... and again...</p>
  
  <p>15:49:02
  END RequestId: fa443a44-b001-11e6-bea9-4fe2d7bd8fe7</p>
  
  <p>15:49:02
  REPORT RequestId: fa443a44-b001-11e6-bea9-4fe2d7bd8fe7  Duration: 20156.93 ms   Billed Duration: 20200 ms Memory Size: 128 MB   Max Memory Used: 37 MB</p>
  
  <p>15:49:02
  <strong>START</strong> RequestId: 0647caad-b002-11e6-adc9-73ebc92281fd Version: $LATEST</p>
  
  <p>15:49:22
  2016-11-21T15:49:22.601Z    0647caad-b002-11e6-adc9-73ebc92281fd    Calling again... and again...</p>
  
  <p>15:49:22
  END RequestId: 0647caad-b002-11e6-adc9-73ebc92281fd</p>
  
  <p>15:49:22
  REPORT RequestId: 0647caad-b002-11e6-adc9-73ebc92281fd  Duration: 20179.49 ms   Billed Duration: 20200 ms Memory Size: 128 MB   Max Memory Used: 37 MB</p>
</blockquote>
",1254707.0,,1254707.0,,2016-11-21 16:54:46,2018-04-16 22:01:13,AWS Lambda recursive invocation works too good?,<node.js><amazon-web-services><aws-lambda>,1,7,1.0,,,CC BY-SA 3.0,We are using SQS queues for asynchronous messages and need Lambda functions to do some transformations and logging of the messages on certain queues  After a lot of research I have decided I will go for a recursive Lambda function as the messages are not really critical and going through using SNS or SWF in between seems overly complicated (and Im hoping Amazon soon will add a Lambda trigger for SQS)  The maximum execution duration per request for a Lambda function is supposed to be 300 seconds (5 minutes) so I figured to invoke the Lambda over-and-over and then have a Cloudwatch trigger set to 5 minutes to re-trigger the Lambda for another 5 minute run  However the Lambda just keep running (without the Cloudwatch trigger)  I tested it yesterday and was surprised when it kept going past the 300 seconds and now it has been running for over 24 hours    So  question is  how come it keeps running  I assume that each time I invoke it Lambda considers it a new request  As the SQS long-poll time-out is 20 seconds and I invoke also after time-out (in case of no new message) it keeps on going as new requests  right  Also  if I add the Cloudwatch trigger at 5 minutes interval  will I then start multiple instances of the same Lambda function  (And yes  I am aware I am being billed for the run time but it is still cheaper than an EC2 instance even running 24/7) EDIT: Adding Cloudwatch logs that shows the invokation and recursive running:  15:48:22   START RequestId: ee3f71df-b001-11e6-a0d6-bffc6057d58c Version: $LATEST 15:48:42   2016-11-21T15:48:42 188Z    ee3f71df-b001-11e6-a0d6-bffc6057d58c    Calling again    and again    15:48:42   END RequestId: ee3f71df-b001-11e6-a0d6-bffc6057d58c 15:48:42   REPORT RequestId: ee3f71df-b001-11e6-a0d6-bffc6057d58c  Duration: 20115 93 ms   Billed Duration: 20200 ms Memory Size: 128 MB   Max Memory Used: 37 MB 15:48:42   START RequestId: fa443a44-b001-11e6-bea9-4fe2d7bd8fe7 Version: $LATEST 15:49:02   2016-11-21T15:49:02 386Z    fa443a44-b001-11e6-bea9-4fe2d7bd8fe7    Calling again    and again    15:49:02   END RequestId: fa443a44-b001-11e6-bea9-4fe2d7bd8fe7 15:49:02   REPORT RequestId: fa443a44-b001-11e6-bea9-4fe2d7bd8fe7  Duration: 20156 93 ms   Billed Duration: 20200 ms Memory Size: 128 MB   Max Memory Used: 37 MB 15:49:02   START RequestId: 0647caad-b002-11e6-adc9-73ebc92281fd Version: $LATEST 15:49:22   2016-11-21T15:49:22 601Z    0647caad-b002-11e6-adc9-73ebc92281fd    Calling again    and again    15:49:22   END RequestId: 0647caad-b002-11e6-adc9-73ebc92281fd 15:49:22   REPORT RequestId: 0647caad-b002-11e6-adc9-73ebc92281fd  Duration: 20179 49 ms   Billed Duration: 20200 ms Memory Size: 128 MB   Max Memory Used: 37 MB  
58467621,1,58501266.0,,2019-10-19 20:15:10,,0,112,"<p>I'm new to OAuth2 and cloud-functions/serverless.</p>

<p>So I was wondering whether it makes sense to create cloud-functions to handle OAuth2 requests.</p>

<p>My Idea:</p>

<ol>
<li>User sends auth request to and API Gateway (to prevent cloud-function abuse, as of my understanding, or how else should that be prevented? Cloudflare?)</li>
<li>Gateway redirects request to cloud-function</li>
<li>Cloud-function stores user authentication in DB</li>
<li>User is now authenticated.</li>
<li>The authenticated user can now request actual data, like profile, through other cloud-functions.</li>
<li>Response with data to the user.</li>
</ol>

<p>Is this a correct understanding of how OAuth works? If so, does this make sense, or would a usual server be cheaper to handle OAuth?</p>
",9191773.0,,,,,2019-10-22 09:35:23,Cloudfunction/Serverless OAuth2 Client,<oauth><oauth-2.0><google-cloud-functions><serverless>,1,2,,,,CC BY-SA 4.0,Im new to OAuth2 and cloud-functions/serverless  So I was wondering whether it makes sense to create cloud-functions to handle OAuth2 requests  My Idea:  User sends auth request to and API Gateway (to prevent cloud-function abuse  as of my understanding  or how else should that be prevented  Cloudflare ) Gateway redirects request to cloud-function Cloud-function stores user authentication in DB User is now authenticated  The authenticated user can now request actual data  like profile  through other cloud-functions  Response with data to the user   Is this a correct understanding of how OAuth works  If so  does this make sense  or would a usual server be cheaper to handle OAuth  
58498009,1,,,2019-10-22 06:10:45,,0,210,"<p>Consider my Lambda package size is 100 mb (unzipped) and on its invocation, it uses say x mb. So will I be charged for the memory slot w.r.t (x + 100) mb OR only x mb?</p>
",4006496.0,,,,,2019-10-25 10:55:23,Is the AWS Lambda package size considered in memory allocated?,<amazon-web-services><aws-lambda>,2,0,,,,CC BY-SA 4.0,Consider my Lambda package size is 100 mb (unzipped) and on its invocation  it uses say x mb  So will I be charged for the memory slot w r t (x + 100) mb OR only x mb  
40961634,1,,,2016-12-04 17:45:37,,0,309,"<p>I was wondering if someone could help me out on the following points:-</p>

<ol>
<li>My aim here is to have a very cost effective architecture using Lambda along with the benefits of Relay to help with querying, caching, optimistic updates, etc. Is this architecture a good idea or am I overlooking something?</li>
<li>Are there any good examples of using Relay with Lambda?</li>
</ol>
",1424625.0,,,,,2017-01-31 13:20:42,Using Relay/GraphQL with AWS Lambda,<aws-lambda><relayjs><relay>,2,0,,,,CC BY-SA 3.0,I was wondering if someone could help me out on the following points:-  My aim here is to have a very cost effective architecture using Lambda along with the benefits of Relay to help with querying  caching  optimistic updates  etc  Is this architecture a good idea or am I overlooking something  Are there any good examples of using Relay with Lambda   
40989800,1,,,2016-12-06 07:15:12,,11,7375,"<p>As per current implementation by AWS, the response payload size returned by a Lambda function cannot exceed <code>6 mb</code>. Is there a provision for increasing this limit to <code>15 mb</code> by requesting a ""Service Limit Increase"". Also, what are the additional charges, if any that would be charged?</p>

<p>Thanks in advance!  </p>
",5143677.0,,,,,2016-12-06 13:57:25,Increase invoke Response payload size in AWS Lambda to 15 mb,<amazon-web-services><aws-lambda>,1,0,1.0,,,CC BY-SA 3.0,As per current implementation by AWS  the response payload size returned by a Lambda function cannot exceed   Is there a provision for increasing this limit to  by requesting a Service Limit Increase  Also  what are the additional charges  if any that would be charged  Thanks in advance    
58734531,1,58734991.0,,2019-11-06 16:22:41,,3,3071,"<p>I am exploring CloudWatch Logs streams to Firehose. As I understand so far, Cloudwatch Subscription Filter is an event that triggers a lambda to digest the CloudWatch logs and send it to a different destination (ElasticSearch or Firehose or ... another custom lambda). Please correct me if I am wrong. </p>

<p>My concern at the case Cloudwatch Logs Stream to Firehose are: </p>

<p>1/ In term of performance + pricing, is there any difference between : </p>

<ul>
<li>Cloudwatch Subscription Filter -> Firehose </li>
<li>Cloudwatch Subscription Filter -> Lambda -> Firehose </li>
</ul>

<p>2/ Which data format does Firehose received from Cloudwatch?</p>

<ul>
<li>Cloudwatch Subscription Filter -> Firehose : I don't know</li>
<li>Cloudwatch Subscription Filter -> Lambda -> Firehose : I think lambda can transform the logs to JSON then put it to Firehose.</li>
</ul>

<p>Any suggestion is appreciated.</p>
",1845475.0,,1219052.0,,2021-03-15 14:04:57,2021-03-15 14:04:57,CloudWatch Subscription Filter: using lambda or direct subscription,<amazon-web-services><aws-lambda><amazon-cloudwatch><amazon-cloudwatchlogs><amazon-kinesis-firehose>,1,4,,,,CC BY-SA 4.0,I am exploring CloudWatch Logs streams to Firehose  As I understand so far  Cloudwatch Subscription Filter is an event that triggers a lambda to digest the CloudWatch logs and send it to a different destination (ElasticSearch or Firehose or     another custom lambda)  Please correct me if I am wrong   My concern at the case Cloudwatch Logs Stream to Firehose are:  1/ In term of performance + pricing  is there any difference between :   Cloudwatch Subscription Filter -&gt; Firehose  Cloudwatch Subscription Filter -&gt; Lambda -&gt; Firehose   2/ Which data format does Firehose received from Cloudwatch   Cloudwatch Subscription Filter -&gt; Firehose : I dont know Cloudwatch Subscription Filter -&gt; Lambda -&gt; Firehose : I think lambda can transform the logs to JSON then put it to Firehose   Any suggestion is appreciated  
58951709,1,,,2019-11-20 10:10:17,,2,513,"<p>Hey I am getting started with the serverless framework, apigateway, lambdas and authorizers.</p>

<p>Here my questions:</p>

<ol>
<li><p>In order to verify a proper JWT token (which seems nowadays the best solution for serverless authentication), I would need a client id. Since the authorizer lambda is not capable(?) of reaching any other parameters of the request into the lambda except for the token itself, this is a difficult task to do. How can I achieve this?</p></li>
<li><p>Since with every authenticated call, an additional lambda is called, my costs are doubled?! May be I am misunderstanding something here, but it seems to me like implementing a method for verifying my token without using the authorizer is cheaper and I don't need to implement the authorizer lambda itself.</p></li>
</ol>
",824612.0,,,,,2019-11-21 15:31:29,Serverless AWS - is it worth using custom authorizers (as a lambda)?,<amazon-web-services><jwt><serverless-framework><lambda-authorizer>,2,8,1.0,,,CC BY-SA 4.0,Hey I am getting started with the serverless framework  apigateway  lambdas and authorizers  Here my questions:  In order to verify a proper JWT token (which seems nowadays the best solution for serverless authentication)  I would need a client id  Since the authorizer lambda is not capable( ) of reaching any other parameters of the request into the lambda except for the token itself  this is a difficult task to do  How can I achieve this  Since with every authenticated call  an additional lambda is called  my costs are doubled   May be I am misunderstanding something here  but it seems to me like implementing a method for verifying my token without using the authorizer is cheaper and I dont need to implement the authorizer lambda itself   
58953674,1,58953743.0,,2019-11-20 11:48:40,,1,40,"<p>I have a AWS Lambda function that I invoke with every 1 minute with >1000 SNS events. This is a problem because my account concurrency is set at 3000, so if I start adding more jobs then eventually I'm going to have >3000 concurrent Lambda instances.</p>

<p>Each job takes around 2-5 seconds to complete which means that within each 1 minute window the concurrency limit will only be threatened within the first 5 seconds and I'll have 0 concurrency for the remaining 55 seconds.</p>

<p>If I set a concurrency limit (e.g. 1000) for the lambda will it handle the first 1000 SNS events and then automatically pick up the remainder once the concurrency frees up? And will I only be charged for the actual runtime rather than time spent waiting for concurrency to reduce?</p>

<p>Otherwise, is there a way that AWS will allow me to spread the load of jobs throughout the 1 minute window so that I can invoke the lambda every ~5 seconds with a subset of the total number of jobs?</p>
",5324979.0,,,,,2019-11-20 11:52:11,AWS Lambda temporal load balancing,<concurrency><aws-lambda>,1,0,,,,CC BY-SA 4.0,I have a AWS Lambda function that I invoke with every 1 minute with &gt;1000 SNS events  This is a problem because my account concurrency is set at 3000  so if I start adding more jobs then eventually Im going to have &gt;3000 concurrent Lambda instances  Each job takes around 2-5 seconds to complete which means that within each 1 minute window the concurrency limit will only be threatened within the first 5 seconds and Ill have 0 concurrency for the remaining 55 seconds  If I set a concurrency limit (e g  1000) for the lambda will it handle the first 1000 SNS events and then automatically pick up the remainder once the concurrency frees up  And will I only be charged for the actual runtime rather than time spent waiting for concurrency to reduce  Otherwise  is there a way that AWS will allow me to spread the load of jobs throughout the 1 minute window so that I can invoke the lambda every ~5 seconds with a subset of the total number of jobs  
41479792,1,,,2017-01-05 07:50:41,,0,50,"<p>I am just looking for ideas on how to solve one specific thing I'd like to build.</p>

<p>Say I have two sets of items. Each item is just a couple of lines of JSON. Any time an item is added to one set I immediately (well, almost) want to process this against the full other set. So item is added to set A: Process against each item in set B. And vice versa.</p>

<p>Items come in through API Gateway + Lambda. Match processing in Lambda from a queue/stream.</p>

<p>What AWS technology would be a good fit? I have no idea and no clear pattern on when or how often the sets change. Also, I want it to be as strongly consistent as possible. And of course, I want it to be as serverless and cost-effective as possible. :)</p>

<p>Options could be:</p>

<ul>
<li>sets stored in Aurora, match processing for a new item in A would need to query the full set B from the database each time</li>
<li>sets stored in DynamoDB, maybe with DynamoDB stream in the background; match processing for a new item in A would need to query the full set B from Dynamo; but spiky load, not a good fit because of unclear read/write provisioning</li>
<li>have each set in its own ""static"" Kinesis stream where match processing reads through items but doesn't trim. Streams to be replaced with fresh sets regularly</li>
</ul>

<p>My pain point is: While processing items from A there might be thousands of items in B to be matched. And I want to avoid having to load the full set B from some database every time I process an item from A. I was thinking about some caching of sets but then would need a good option to invalidate that cache whenever something changes. </p>
",7377898.0,,,,,2017-01-05 07:50:41,Reprocess batches of items over and over again - and the batch might change any time,<amazon-web-services><amazon-dynamodb><aws-lambda><amazon-rds><amazon-aurora>,0,2,,,,CC BY-SA 3.0,I am just looking for ideas on how to solve one specific thing Id like to build  Say I have two sets of items  Each item is just a couple of lines of JSON  Any time an item is added to one set I immediately (well  almost) want to process this against the full other set  So item is added to set A: Process against each item in set B  And vice versa  Items come in through API Gateway + Lambda  Match processing in Lambda from a queue/stream  What AWS technology would be a good fit  I have no idea and no clear pattern on when or how often the sets change  Also  I want it to be as strongly consistent as possible  And of course  I want it to be as serverless and cost-effective as possible  :) Options could be:  sets stored in Aurora  match processing for a new item in A would need to query the full set B from the database each time sets stored in DynamoDB  maybe with DynamoDB stream in the background; match processing for a new item in A would need to query the full set B from Dynamo; but spiky load  not a good fit because of unclear read/write provisioning have each set in its own static Kinesis stream where match processing reads through items but doesnt trim  Streams to be replaced with fresh sets regularly  My pain point is: While processing items from A there might be thousands of items in B to be matched  And I want to avoid having to load the full set B from some database every time I process an item from A  I was thinking about some caching of sets but then would need a good option to invalidate that cache whenever something changes   
59452548,1,59452929.0,,2019-12-23 09:02:10,,7,2033,"<p>AWS allows a Lambda function to be triggered by an SQS queue. With respect to the <a href=""https://docs.aws.amazon.com/lambda/latest/dg/with-sqs.html"" rel=""noreferrer"">documentation</a>, Lambda polls the queue and invokes the function synchronously with a batch of messages.</p>

<p>AWS takes the execution time into account while charging for a Lambda function. Does the polling time counted as the execution time and be charged? Or is it free?</p>
",478831.0,,,,,2019-12-23 09:37:39,Does AWS charge polling time of a Lambda function triggered by SQS?,<amazon-web-services><aws-lambda>,1,0,,,,CC BY-SA 4.0,AWS allows a Lambda function to be triggered by an SQS queue  With respect to the   Lambda polls the queue and invokes the function synchronously with a batch of messages  AWS takes the execution time into account while charging for a Lambda function  Does the polling time counted as the execution time and be charged  Or is it free  
41789192,1,,,2017-01-22 09:13:01,,3,2475,"<p>How to build serverless web site on Azure, as ""auto-scaling, pay-per-execution, event-driven app""?</p>

<p>There are tons of good examples how to build serverless-arhitecture web site on AWS Amazon, e.g. <a href=""https://zanon.io/posts/building-serverless-websites-on-aws-tutorial"" rel=""nofollow noreferrer"">https://zanon.io/posts/building-serverless-websites-on-aws-tutorial</a>
It consumes <strong>S3</strong> for HTML and JS, <strong>Lambda</strong> for REST API, <strong>Simple DB</strong> for data.</p>

<p>Microsoft has Azure Functions that is analogue for AWS Lambda, but it is ""serverless computing"", not ""serverless web site"". I can create ""serverless REST API"" with Azure Functions, but what about HTML, JS, CSS for web site, database, etc. ?</p>

<p>I tried Azure App Service, but it lacks ""pay only for what you use"" option, as all plans have Monthly payments, as well as Azure SQL for database. And App Service doesn't seem to be constructed to host serverless-architecture web sites, more for classic ASP.NET web sites that you can easily deploy there.</p>

<p>Also, there is popular library <a href=""https://github.com/serverless/serverless"" rel=""nofollow noreferrer"">https://github.com/serverless/serverless</a> and they even mentioned Azure: ""using AWS Lambda, Azure Functions, Google CloudFunctions &amp; more"", but there is no a single example how to use it for Azure and all Docs are for Amazon AWS.</p>

<p>Thanks!</p>
",1972303.0,,1972303.0,,2017-01-22 09:45:14,2018-07-15 03:15:06,How to build serverless web site on Azure (rather then on AWS Amazon),<azure><aws-lambda><azure-functions><serverless-framework><serverless-architecture>,3,1,2.0,,,CC BY-SA 3.0,How to build serverless web site on Azure  as auto-scaling  pay-per-execution  event-driven app  There are tons of good examples how to build serverless-arhitecture web site on AWS Amazon  e g   It consumes S3 for HTML and JS  Lambda for REST API  Simple DB for data  Microsoft has Azure Functions that is analogue for AWS Lambda  but it is serverless computing  not serverless web site  I can create serverless REST API with Azure Functions  but what about HTML  JS  CSS for web site  database  etc    I tried Azure App Service  but it lacks pay only for what you use option  as all plans have Monthly payments  as well as Azure SQL for database  And App Service doesnt seem to be constructed to host serverless-architecture web sites  more for classic ASP NET web sites that you can easily deploy there  Also  there is popular library  and they even mentioned Azure: using AWS Lambda  Azure Functions  Google CloudFunctions &amp; more  but there is no a single example how to use it for Azure and all Docs are for Amazon AWS  Thanks  
59661316,1,59661556.0,,2020-01-09 09:53:57,,2,48,"<p>I can choose to pay more to have <strong>dedicated</strong> AWS EC2 instances so that my VMs are <strong>physically</strong> isolated from other people's instances.</p>

<p>However, using EC2 also means I bear the responsibility of <strong>maintenance</strong>, either through automation or not.</p>

<p>So I would like to use things like <strong>Fargate</strong> and <strong>Lambda</strong>, which removes the maintenance burden from me.</p>

<p>Is possible to still have the <strong>same level of hardware isolation</strong>?</p>

<p>Can I require Amazon to run my <strong>Lambda</strong> functions and <strong>Fargate</strong> containers in a <strong>physically</strong> <strong>isolated</strong> fashion?</p>
",290284.0,,,,,2020-01-09 10:06:59,Is it possible to have hardware level isolation if I choose to use the Serverless goodies of AWS?,<amazon-web-services><aws-lambda><serverless><isolation>,1,0,,,,CC BY-SA 4.0,I can choose to pay more to have dedicated AWS EC2 instances so that my VMs are physically isolated from other peoples instances  However  using EC2 also means I bear the responsibility of maintenance  either through automation or not  So I would like to use things like Fargate and Lambda  which removes the maintenance burden from me  Is possible to still have the same level of hardware isolation  Can I require Amazon to run my Lambda functions and Fargate containers in a physically isolated fashion  
43113198,1,,,2017-03-30 09:04:47,,1,1628,"<p>I am thinking to use AWS API Gateway and AWS Lambda(Python) to create a serverless API's , but while designing this i was thinking of some aspects like pagination,security,caching,versioning ..etc </p>

<p><strong>so my question is:</strong> 
What is the best approach performance &amp; cost wise to implement API pagination with very big data (1 million records)? </p>

<ol>
<li>should i implement the pagination in postgresql db? (i think this
would be slow)</li>
<li>should i not use postgresql db pagination and just cache all the results i get from db into aws elastic cache and then do server side pagination in lambda.</li>
</ol>

<p>I appreciate your help guys.  </p>
",4663398.0,,,,,2017-03-30 19:32:33,AWS API Gateway & Lambda - API Pagination,<python><postgresql><amazon-web-services><aws-lambda><aws-api-gateway>,1,0,1.0,,,CC BY-SA 3.0,I am thinking to use AWS API Gateway and AWS Lambda(Python) to create a serverless APIs   but while designing this i was thinking of some aspects like pagination security caching versioning   etc  so my question is:  What is the best approach performance &amp; cost wise to implement API pagination with very big data (1 million records)    should i implement the pagination in postgresql db  (i think this would be slow) should i not use postgresql db pagination and just cache all the results i get from db into aws elastic cache and then do server side pagination in lambda   I appreciate your help guys    
42320204,1,42320922.0,,2017-02-18 20:15:52,,1,609,"<p>I'm interested in hosting a website for a small business  (&lt; 100 users / month) and I wanted to try going 'serverless'. I've read that using Amazon S3, Lambda and DynamoDB is a way to set this up, by hosting the front-end on S3, using Lambda functions to access the back-end, and storing data in DynamoDB. I'll need to run a script on page load to get data to display, save user profiles/allow logins, and acccept payments using Stripe or Braintree. </p>

<p>Is this a good situation to use this setup, or am I better off just using EC2 with a LAMP stack? Which is better in terms of cost?</p>
",5022615.0,,,,,2017-02-18 21:32:33,Amazon S3 + Lambda + DynamoDB Website Hosting,<amazon-web-services><amazon-s3><amazon-ec2><stripe-payments><aws-lambda>,1,0,,,,CC BY-SA 3.0,Im interested in hosting a website for a small business  (&lt; 100 users / month) and I wanted to try going serverless  Ive read that using Amazon S3  Lambda and DynamoDB is a way to set this up  by hosting the front-end on S3  using Lambda functions to access the back-end  and storing data in DynamoDB  Ill need to run a script on page load to get data to display  save user profiles/allow logins  and acccept payments using Stripe or Braintree   Is this a good situation to use this setup  or am I better off just using EC2 with a LAMP stack  Which is better in terms of cost  
42333929,1,,,2017-02-19 22:56:37,,3,350,"<p>I have AWS DynamoDB table called ""Users"", whose hash key/primary key is ""UserID"" which consist of emails. It has two attributes, first called ""Daily Points"" and second ""TimeSpendInTheApp"". Now I need to run a query or scan on the table, that will give me top 50 users which have the highest points and top 50 users which have spend the most time in the app. Now this query will be executed only once a day by cron aws lambda. I am trying to find the best solutions for this query or scan. For me, the cost is most important than speed/or efficiency. As maintaining secondary global index or a local index on points can be costly operations, as I have to assign Read and Write units for those indexes, which I want to avoid.  ""Users"" table will have a maximum of 100,000 to 150,000 records and on average it will have 50,000 records. What are my best options? Please suggest.</p>

<p>I am thinking, my first option is, I can scan the whole table on Filter Expression for records above certain points (5000 for example), after this scan, if 50 or more than 50 records are found, then simply sort the values and take the top 50 records. If this scan returns no or very less results then reduce the Filter Expression value (3000 for example), then again do the same scan operation. If Filter Expression value (2500 for example) returns too many records, like 5000 or more, then reduce the Filter Expression value. Is this even possible, I guess it would also need to handle pagination. Is it advisable to scan on a table which has 50,000 record? </p>

<p>Any advice or suggestion will be helpful. Thanks in advance. </p>
",1194577.0,,-1.0,,2017-09-22 18:01:22,2017-08-04 14:37:14,Scan on DynamDB table or Query on secondary global index or a local index (What's the best solution),<performance><amazon-dynamodb><aws-lambda><query-performance><nosql>,1,0,1.0,,,CC BY-SA 3.0,I have AWS DynamoDB table called Users  whose hash key/primary key is UserID which consist of emails  It has two attributes  first called Daily Points and second TimeSpendInTheApp  Now I need to run a query or scan on the table  that will give me top 50 users which have the highest points and top 50 users which have spend the most time in the app  Now this query will be executed only once a day by cron aws lambda  I am trying to find the best solutions for this query or scan  For me  the cost is most important than speed/or efficiency  As maintaining secondary global index or a local index on points can be costly operations  as I have to assign Read and Write units for those indexes  which I want to avoid   Users table will have a maximum of 100 000 to 150 000 records and on average it will have 50 000 records  What are my best options  Please suggest  I am thinking  my first option is  I can scan the whole table on Filter Expression for records above certain points (5000 for example)  after this scan  if 50 or more than 50 records are found  then simply sort the values and take the top 50 records  If this scan returns no or very less results then reduce the Filter Expression value (3000 for example)  then again do the same scan operation  If Filter Expression value (2500 for example) returns too many records  like 5000 or more  then reduce the Filter Expression value  Is this even possible  I guess it would also need to handle pagination  Is it advisable to scan on a table which has 50 000 record   Any advice or suggestion will be helpful  Thanks in advance   
43200113,1,,,2017-04-04 06:46:22,,0,26,"<p>I'm building a site and API for my own personal purposes, and I figured I'd use API Gateway and Lambda functions to keep costs down.</p>

<p>I need a way to authenticate, and using my Google or GitHub account with OAuth seems to be a good idea. </p>

<p>However, since:</p>

<ol>
<li>There's only going to be one user for the foreseeable: me.</li>
<li>I'd like to be able to build command-line tools around these APIs I'm building.</li>
</ol>

<p>I'm not sure that OAuth is the right approach. Is there a way to limit who can sign up/sign in with OAuth as an authentication backend? Additionally, should I add more allowed users, is it easy to build authorization around an OAuth based system?</p>
",128967.0,,,,,2017-04-04 15:55:48,OAuth for a Single Allowed User via API Gateway and Lambda,<oauth><aws-lambda><aws-api-gateway>,1,0,,,,CC BY-SA 3.0,Im building a site and API for my own personal purposes  and I figured Id use API Gateway and Lambda functions to keep costs down  I need a way to authenticate  and using my Google or GitHub account with OAuth seems to be a good idea   However  since:  Theres only going to be one user for the foreseeable: me  Id like to be able to build command-line tools around these APIs Im building   Im not sure that OAuth is the right approach  Is there a way to limit who can sign up/sign in with OAuth as an authentication backend  Additionally  should I add more allowed users  is it easy to build authorization around an OAuth based system  
62356635,1,,,2020-06-13 07:05:37,,0,34,"<p>I have a use case where an API backed by a lambda has to be latency critical for a few clients but there are clients how call the API with high volume in bursts and the latency restrictions are liberal . </p>

<p>We are using provisioned concurrency for the latency critical calls and do not want to use it for non latency critical calls as the cost is high. </p>

<p>Since provisioned concurrency can only be used with alias/version, is it possible to choose the lambda version at runtime based on the API Key?</p>

<p>Determine the client based on the API Key and point to the appropriate version. I am trying to avoid creating 2 API endpoints one for latency critical clients and the other for non-latency critical clients. </p>
",5099532.0,,,,,2020-06-13 08:07:28,How to use selectively choose the lambda version for an APIG API at runtime?,<aws-lambda><aws-api-gateway>,1,0,,,,CC BY-SA 4.0,I have a use case where an API backed by a lambda has to be latency critical for a few clients but there are clients how call the API with high volume in bursts and the latency restrictions are liberal    We are using provisioned concurrency for the latency critical calls and do not want to use it for non latency critical calls as the cost is high   Since provisioned concurrency can only be used with alias/version  is it possible to choose the lambda version at runtime based on the API Key  Determine the client based on the API Key and point to the appropriate version  I am trying to avoid creating 2 API endpoints one for latency critical clients and the other for non-latency critical clients   
62750324,1,,,2020-07-06 06:22:35,,4,2455,"<p>Serving APIs from <code>Lambda@Edge</code> offers more latency benefit than serving APIs from <code>API-Gateway + Lambda</code> stack, if my understanding is correct.</p>
<p>Plus, cost of API-Gateway ($3.5/million call) + Lambda ($0.2/million call) == $3.7 / million call seems to be more expensive than <code>Lambda@Edge</code> ($0.6 / million call).</p>
<p>If both of the above observations are true, shouldn't we all migrate our API-Gateway + Lambda (for those who use this stack) to lambda@edge stack?</p>
",152859.0,,13460933.0,,2020-07-06 06:27:23,2020-07-06 07:46:31,Shouldn't we all migrate to Lambda@Edge from API-Gateway + Lambda stack for API serving?,<amazon-web-services><aws-lambda><aws-api-gateway><amazon-cloudfront><aws-lambda-edge>,2,1,1.0,,,CC BY-SA 4.0,Serving APIs from  offers more latency benefit than serving APIs from  stack  if my understanding is correct  Plus  cost of API-Gateway ($3 5/million call) + Lambda ($0 2/million call) == $3 7 / million call seems to be more expensive than  ($0 6 / million call)  If both of the above observations are true  shouldnt we all migrate our API-Gateway + Lambda (for those who use this stack) to lambda@edge stack  
